entry,68289,46,1,0,0.006434
entry,68590,46,1,0,0.006467
entry,68891,46,1,0,0.006376
entry,69192,46,1,0,0.006468
entry,69493,46,1,0,0.006506
entry,69794,46,1,0,0.006361
entry,70095,46,1,0,0.006519
entry,70396,46,1,0,0.006311
entry,70697,46,1,0,0.00636
entry,70998,46,1,0,0.006513
entry,71299,46,1,0,0.006445
entry,71600,46,1,0,0.006405
entry,71901,46,1,0,0.006705
entry,72202,46,1,0,0.006829
entry,72503,139,1,0,0.006744
entry,72804,139,1,0,0.006678
entry,73105,139,1,0,0.006668
entry,73406,139,1,0,0.007637
entry,73707,139,1,0,0.007394
entry,74008,139,1,0,0.00698
entry,74309,139,1,0,0.007096
entry,74610,139,1,0,0.006906
entry,74911,139,1,0,0.007012
entry,75212,139,1,0,0.006898
entry,75513,139,1,0,0.006935
entry,75814,139,1,0,0.006938
entry,76115,139,1,0,0.006762
entry,76416,139,1,0,0.00687
entry,76717,139,1,0,0.010345
entry,77018,139,1,0,0.010286
entry,77319,139,1,0,0.006973
entry,77620,139,1,0,0.007007
entry,77921,139,1,0,0.006922
entry,78222,139,1,0,0.006893
entry,78523,139,1,0,0.006755
entry,78824,139,1,0,0.007072
entry,79125,139,1,0,0.007018
entry,79426,139,1,0,0.006887
entry,79727,139,1,0,0.010053
entry,80028,139,1,0,0.007056
entry,80329,139,1,0,0.006959
entry,80630,139,1,0,0.007055
entry,80931,29,1,0,0.006608
entry,81232,29,1,0,0.006626
entry,81533,29,1,0,0.006542
entry,81834,29,1,0,0.006571
entry,82135,29,1,0,0.006476
entry,82436,29,1,0,0.006677
entry,82737,29,1,0,0.00663
entry,83038,29,1,0,0.006802
entry,83339,29,1,0,0.006553
entry,83640,29,1,0,0.00669
entry,83941,29,1,0,0.006566
entry,84242,29,1,0,0.006606
entry,84543,29,1,0,0.006571
entry,84844,29,1,0,0.006578
entry,85145,50,1,0,0.006515
entry,85446,46,1,0,0.006387
entry,85747,46,1,0,0.006841
entry,86048,29,1,0,0.006566
entry,86349,46,1,0,0.006439
entry,86650,29,1,0,0.006781
entry,86951,29,1,0,0.006641
entry,87252,29,1,0,0.009808
entry,87553,29,1,0,0.006414
entry,87854,29,1,0,0.006698
entry,88155,29,1,0,0.006587
entry,88456,29,1,0,0.006604
entry,88757,29,1,0,0.006684
entry,89058,29,1,0,0.00739699999999999
entry,89359,29,1,0,0.007096
entry,89660,29,1,0,0.006572
entry,89961,29,1,0,0.006769
entry,90262,29,1,0,0.007766
entry,90563,29,1,0,0.006579
entry,90864,29,1,0,0.006588
entry,91165,29,1,0,0.006655
entry,91466,29,1,0,0.006638
entry,91767,29,1,0,0.006569
entry,92068,29,1,0,0.006784
entry,92369,29,1,0,0.006808
entry,92670,29,1,0,0.006456
entry,92971,29,1,0,0.006636
entry,93272,29,1,0,0.006527
entry,93573,29,1,0,0.006498
entry,93874,29,1,0,0.006719
entry,94175,29,1,0,0.006814
entry,94476,29,1,0,0.006597
entry,94777,29,1,0,0.00659
entry,95078,29,1,0,0.006618
entry,95379,29,1,0,0.006558
entry,95680,29,1,0,0.006605
entry,95981,61,1,0,0.007021
entry,96282,46,1,0,0.0063
entry,96583,46,1,0,0.006326
entry,96884,46,1,0,0.006935
entry,97185,46,1,0,0.006947
entry,97486,94,1,0,0.008094
entry,97787,46,1,0,0.00697
entry,98088,46,1,0,0.006561
entry,98389,46,1,0,0.006438
entry,98690,46,1,0,0.006302
entry,98991,46,1,0,0.006332
entry,99292,46,1,0,0.006462
entry,99593,46,1,0,0.006491
entry,99894,46,1,0,0.006381
entry,100195,46,1,0,0.006419
entry,100496,46,1,0,0.006562
entry,100797,46,1,0,0.00641
entry,101098,46,1,0,0.006395
entry,101399,46,1,0,0.006926
entry,101700,46,1,0,0.006536
entry,102001,46,1,0,0.006949
entry,102302,46,1,0,0.00639
entry,102603,46,1,0,0.00633
entry,102904,46,1,0,0.0065
entry,103205,46,1,0,0.006376
entry,103506,46,1,0,0.006457
entry,103807,46,1,0,0.006417
entry,104108,46,1,0,0.006468
entry,104409,46,1,0,0.006334
entry,104710,46,1,0,0.006415
entry,105011,46,1,0,0.006396
entry,105312,46,1,0,0.0065
entry,105613,46,1,0,0.006386
entry,105914,26,1,0,0.006661
entry,106215,46,1,0,0.00957
entry,106516,46,1,0,0.006442
entry,106817,46,1,0,0.006331
entry,107118,46,1,0,0.006486
entry,107419,46,1,0,0.006993
entry,107720,46,1,0,0.006466
entry,108021,46,1,0,0.006448
entry,108322,46,1,0,0.006378
entry,108623,40,1,0,0.006755
entry,108924,46,1,0,0.006449
entry,109225,46,1,0,0.006325
entry,109526,46,1,0,0.006482
entry,109827,46,1,0,0.00645
entry,110128,46,1,0,0.007158
entry,110429,46,1,0,0.007063
entry,110730,46,1,0,0.006451
entry,111031,46,1,0,0.006574
entry,111332,46,1,0,0.006479
entry,111633,46,1,0,0.006309
entry,111934,46,1,0,0.006394
entry,112235,46,1,0,0.009639
entry,112536,46,1,0,0.006446
entry,112837,46,1,0,0.006441
entry,113138,46,1,0,0.006447
entry,113439,46,1,0,0.006348
entry,113740,46,1,0,0.006511
entry,114041,46,1,0,0.006626
entry,114342,46,1,0,0.006428
entry,114643,46,1,0,0.010384
entry,114944,46,1,0,0.00643
entry,115245,46,1,0,0.00637
entry,115546,46,1,0,0.006453
entry,115847,46,1,0,0.006354
entry,116148,46,1,0,0.006454
entry,116449,46,1,0,0.006389
entry,116750,46,1,0,0.006503
entry,117051,46,1,0,0.006518
entry,117352,46,1,0,0.009208
entry,117653,46,1,0,0.009625
entry,117954,60,1,0,0.006677
entry,118255,46,1,0,0.007509
entry,118556,46,1,0,0.006492
entry,118857,46,1,0,0.006385
entry,119158,46,1,0,0.006467
entry,119459,46,1,0,0.006482
entry,119760,46,1,0,0.006347
entry,120061,46,1,0,0.006462
entry,120362,46,1,0,0.00634
entry,120663,46,1,0,0.006111
entry,120964,46,1,0,0.00627
entry,121265,46,1,0,0.006343
entry,121566,46,1,0,0.00619
entry,121867,46,1,0,0.009464
entry,122168,46,1,0,0.006451
entry,122469,46,1,0,0.00644
entry,122770,46,1,0,0.006571
entry,123071,46,1,0,0.007215
entry,123372,46,1,0,0.006261
entry,123673,46,1,0,0.006395
entry,123974,46,1,0,0.006329
entry,124275,46,1,0,0.006542
entry,124576,46,1,0,0.006402
entry,124877,46,1,0,0.006533
entry,125178,23,1,0,0.006622
entry,125479,23,1,0,0.006732
entry,125780,23,1,0,0.006572
entry,126081,23,1,0,0.006613
entry,126382,23,1,0,0.00681
entry,126683,23,1,0,0.006854
entry,126984,23,1,0,0.006547
entry,127285,23,1,0,0.006874
entry,127586,46,1,0,0.006305
entry,127887,46,1,0,0.006233
entry,128188,46,1,0,0.006223
entry,128489,46,1,0,0.006286
entry,128790,46,1,0,0.006306
entry,129091,46,1,0,0.006398
entry,129392,46,1,0,0.007243
entry,129693,46,1,0,0.006433
entry,129994,46,1,0,0.006425
entry,130295,46,1,0,0.006503
entry,130596,46,1,0,0.00639400000000001
entry,130897,46,1,0,0.006393
entry,131198,46,1,0,0.006383
entry,131499,46,1,0,0.006528
entry,131800,46,1,0,0.006489
entry,132101,46,1,0,0.006377
entry,132402,46,1,0,0.00663
entry,132703,46,1,0,0.006598
entry,133004,46,1,0,0.007437
entry,133305,46,1,0,0.00708
entry,133606,46,1,0,0.006505
entry,133907,46,1,0,0.006444
entry,134208,46,1,0,0.006527
entry,134509,46,1,0,0.00662
entry,465987,89,1,0,0.052989
entry,465274,2812,2,1,1.967834
entry,464542,1009,1,2,0.067161
entry,463808,2365,6,4,0.130491
entry,463074,2970,3,4,0.209257
entry,462347,658,2,1,0.036313
entry,461612,378,2,2,0.064796
entry,460907,171,1,0,0.007183
entry,460199,111,1,0,0.008374
entry,459496,1308,3,2,0.145015
entry,458782,111,1,0,0.008939
entry,465987,89,1,0,0.046697
entry,465883,8687,3,3,0.644052
entry,465781,3432,1,2,0.190769
entry,465680,2890,2,1,1.109169
entry,465579,3669,8,3,0.220508
entry,465475,1002,1,2,0.066512
entry,465372,2886,2,1,1.149048
entry,465267,193,1,0,0.049096
entry,465160,10336,1,0,0.047984
entry,465053,3079,2,1,1.041416
entry,464947,77783,3,3,0.298465
entry,465987,89,1,0,0.048601
entry,465479,1002,1,2,0.126852
entry,464955,1718,3,3,0.43371
entry,464435,183,1,0,0.016126
entry,463912,3052,5,2,0.1339
entry,463388,83629,2,2,0.143821
entry,462858,1093,1,4,0.095451
entry,462345,4358,4,2,0.177728
entry,461819,1275,4,2,0.051996
entry,461305,162,1,0,0.006993
entry,460803,1120,2,1,0.067565
entry,465987,89,1,0,0.054514
entry,465274,2812,2,1,1.850791
entry,464542,1009,1,2,0.087096
entry,463808,2365,6,4,0.154609
entry,463074,2970,3,4,0.27254
entry,462347,658,2,1,0.042617
entry,461612,378,2,2,0.092693
entry,460907,171,1,0,0.007465
entry,460199,111,1,0,0.017008
entry,459496,1308,3,2,0.28687
entry,458782,111,1,0,0.00897
